                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                 1.3446,                0.72079,                 1.0502,                 0.8761,                0.74537,                0.82493,                0.48981,                  1.355,                 0.6913,                 1.0452,              0.0066835,              0.0066835,              0.0066835
                    137,                 1.3417,                 0.7181,                 1.0479,                0.87278,                0.74668,                0.82081,                0.49366,                 1.3454,                0.68809,                 1.0392,              0.0066587,              0.0066587,              0.0066587
                    138,                 1.3457,                0.72207,                 1.0535,                0.87561,                0.75358,                0.82828,                0.50441,                 1.3268,                0.68325,                 1.0361,               0.006634,               0.006634,               0.006634
                    139,                 1.3282,                0.72204,                 1.0403,                 0.9069,                0.73679,                0.82526,                0.49681,                 1.3327,                0.68432,                 1.0357,              0.0066092,              0.0066092,              0.0066092
                    140,                 1.3279,                0.71578,                 1.0485,                0.86205,                 0.7552,                0.82258,                0.50038,                 1.3219,                0.67977,                 1.0321,              0.0065845,              0.0065845,              0.0065845
                    141,                 1.3484,                 0.7247,                 1.0457,                0.86429,                0.74805,                0.82422,                0.50145,                 1.3327,                0.67691,                 1.0353,              0.0065598,              0.0065598,              0.0065598
                    142,                 1.2847,                0.69372,                  1.033,                 0.8775,                0.76066,                0.82678,                 0.5021,                 1.3099,                0.67436,                 1.0335,               0.006535,               0.006535,               0.006535
                    143,                 1.3401,                0.71787,                 1.0467,                0.87005,                0.75611,                0.82109,                0.49974,                 1.3201,                0.67071,                 1.0339,              0.0065102,              0.0065102,              0.0065102
                    144,                 1.3071,                0.70355,                 1.0397,                0.88131,                0.76549,                0.83118,                0.50874,                 1.3107,                0.66167,                 1.0286,              0.0064855,              0.0064855,              0.0064855
                    145,                 1.3121,                0.69771,                 1.0338,                0.87876,                 0.7558,                0.83369,                0.50775,                 1.3061,                0.66445,                 1.0277,              0.0064608,              0.0064608,              0.0064608
                    146,                 1.2905,                0.69823,                 1.0183,                0.88898,                0.75327,                0.83069,                 0.5085,                 1.3008,                0.66781,                 1.0232,               0.006436,               0.006436,               0.006436
                    147,                 1.2892,                 0.6915,                  1.031,                0.87619,                0.75648,                0.82591,                0.50582,                 1.3045,                0.66543,                 1.0272,              0.0064112,              0.0064112,              0.0064112
                    148,                 1.2895,                0.69036,                 1.0274,                0.88603,                0.76723,                0.83658,                0.50136,                 1.3228,                0.66655,                  1.032,              0.0063865,              0.0063865,              0.0063865
                    149,                 1.3029,                0.69593,                 1.0335,                0.87396,                0.77203,                0.83318,                0.50542,                 1.3263,                0.67186,                 1.0344,              0.0063618,              0.0063618,              0.0063618
                    150,                 1.3002,                0.68782,                 1.0326,                0.87721,                0.76115,                0.83282,                0.50907,                 1.3036,                0.66146,                 1.0196,               0.006337,               0.006337,               0.006337
                    151,                 1.2864,                0.69154,                 1.0263,                0.86524,                0.76768,                0.83373,                0.50698,                 1.2964,                  0.667,                 1.0184,              0.0063122,              0.0063122,              0.0063122
                    152,                 1.2659,                0.68023,                 1.0211,                0.87745,                0.77405,                0.83909,                0.51235,                 1.2804,                0.65627,                 1.0204,              0.0062875,              0.0062875,              0.0062875
